,pendiente,VPL,coords,WGS84(GPS),date,time,H (%),T (C),V (m/s)
168,0.0,0.002134,"(720857.9612304134, 5811313.409267583)","(-72.4908167913009, -37.81888454486392)",2016-02-19,13:00,12.6923,12.7414,4.1075800000000005
169,-33.333299999999994,0.0016719999999999999,"(708577.659894946, 5790714.270425876)","(-72.62425938210201, -38.00727448402751)",2016-01-07,21:00,64.8427,16.4223,3.5109199999999996
170,-35.5556,0.0016719999999999999,"(668553.5488675052, 5765906.824622095)","(-73.07401377680752, -38.2390564265067)",2019-01-06,21:00,70.2572,11.5995,1.89825
171,0.0,0.0025960000000000002,"(667744.5536365629, 5769122.7133743)","(-73.08401323496858, -38.21024061016397)",2019-12-21,15:00,16.8789,12.3427,8.65001
172,-10.0,0.0016719999999999999,"(661787.0003459719, 5684997.931161284)","(-73.13249477254077, -38.969063626081734)",2019-01-01,22:00,7.58067,7.589989999999999,4.637169999999999
173,-41.1111,0.006516,"(691524.997622376, 5895490.540619939)","(-72.84569459462764, -37.067303197354796)",2019-02-22,10:00,95.1237,10.9149,2.76472
174,51.1111,0.0032549999999999996,"(656620.498075423, 5750460.263001267)","(-73.20687961899658, -38.38035724103582)",2019-12-23,07:00,75.0103,12.2685,7.20025
175,-23.333299999999994,0.0025960000000000002,"(764431.5826200733, 6047811.108382191)","(-72.07826625322207, -35.6781778670831)",2018-03-12,06:00,14.2954,15.4015,6.37101
176,-25.5556,0.005429,"(715671.321735357, 5798305.894542336)","(-72.54580672880245, -37.93725497649953)",2017-01-23,23:00,39.3807,16.4728,6.41941
177,13.3333,0.0025960000000000002,"(704742.4678261138, 5651579.61175574)","(-72.62693747026273, -39.260960026567446)",2019-12-24,22:00,75.4088,4.63589,6.5425
178,-5.555599999999998,0.006516,"(672044.576235327, 5761064.2433776185)","(-73.03296867453162, -38.28201316811573)",2017-12-31,13:00,10.3492,9.77725,6.1460099999999995
179,2.22222,0.0025960000000000002,"(723446.360750684, 5800808.824278957)","(-72.45818722014005, -37.91284028446642)",2019-02-03,11:00,26.3736,23.5846,1.16133
180,-37.7778,0.0016719999999999999,"(789533.8008511988, 5852406.514699538)","(-71.72788808973061, -37.42991033011413)",2016-12-24,17:00,68.4497,11.9828,8.65109
181,-67.7778,0.0032549999999999996,"(659448.5056282559, 5798357.11538442)","(-73.18524814075658, -37.948398519055324)",2019-03-04,09:00,82.9908,6.45889,6.417269999999999
182,22.2222,0.004342,"(727118.284389119, 6071724.402209396)","(-72.49687758291444, -35.47206699087491)",2019-02-12,09:00,44.637,16.8803,3.4505
183,-21.111099999999993,0.0032549999999999996,"(656969.4676473062, 5687620.589266971)","(-73.18867885192986, -38.9463180991533)",2016-01-01,21:00,46.1317,13.6483,5.6832
184,-16.666700000000006,0.005973,"(747952.228748657, 5809319.610495443)","(-72.18263732898099, -37.829876839483894)",2018-03-16,09:00,50.762,9.04531,8.7353
185,0.0,0.013174000000000002,"(722078.6966345056, 5859507.787673091)","(-72.49158323888733, -37.38460758048028)",2017-03-19,06:00,41.0021,14.9374,1.3325200000000001
186,-10.0,0.0025960000000000002,"(688722.5265526498, 5833310.793106925)","(-72.86136249593376, -37.62796483127735)",2016-01-27,09:00,92.8183,8.55728,12.5944
187,0.0,0.0032549999999999996,"(641772.6296254185, 5758470.6332485145)","(-73.37841404552174, -38.310670492125944)",2020-01-24,07:00,27.2433,15.0248,7.7050600000000005
188,35.5556,0.005973,"(704327.7655723864, 5657052.958339441)","(-72.63339727147613, -39.211779771035665)",2017-01-24,21:00,78.2167,12.3703,4.7936
189,8.88889,0.0016719999999999999,"(696049.2959704555, 5845546.873420128)","(-72.7816632011316, -37.516223443908665)",2017-01-19,07:00,25.0972,17.9362,6.835789999999999
190,-18.888900000000007,0.013174000000000002,"(730821.9807056236, 6073741.532118965)","(-72.45666634202615, -35.453043744441864)",2018-02-11,08:00,3.6570400000000003,16.163,9.47258
191,-6.666700000000006,0.001325,"(772310.8430586989, 5792945.286811435)","(-71.90003613868949, -37.97030106827663)",2016-01-20,09:00,5.25633,21.745,1.01661
192,-3.333299999999994,0.0032549999999999996,"(760383.025882424, 6022818.849191042)","(-72.11481802997613, -35.904305767011145)",2016-01-03,07:00,60.5179,15.9186,1.14883
193,4.44444,0.005429,"(730327.1306930654, 5801152.8429943705)","(-72.38009914767868, -37.90802694949558)",2016-03-09,15:00,33.6218,14.8749,1.8577299999999999
194,0.0,0.002712,"(762457.140940192, 5848033.399432654)","(-72.03193863346854, -37.47734813031383)",2018-01-20,11:00,56.6308,18.6315,1.46259
195,-15.555599999999998,0.0025960000000000002,"(655961.8503493315, 5709744.969696958)","(-73.20531601030643, -38.74722030613582)",2019-02-15,12:00,16.0733,23.9049,11.5385
196,30.0,0.01888,"(728499.0018162624, 6069879.729670887)","(-72.48115481869519, -35.4883672998328)",2019-03-20,06:00,16.9365,14.3998,8.47226
197,13.3333,0.005429,"(761811.0022682067, 5833440.1537548555)","(-72.03403264128657, -37.60889272111312)",2017-02-06,23:00,39.65,16.1964,5.2455300000000005
198,-46.6667,0.004342,"(742392.4673390549, 5695200.842230012)","(-72.20653232616084, -38.858643029315296)",2019-03-15,14:00,33.2179,12.0287,5.54275
199,-3.333299999999994,0.006516,"(770261.8901120903, 5877094.807870341)","(-71.95438306710781, -37.21351445141169)",2019-03-17,13:00,57.0348,12.6039,3.09784
200,16.6667,0.006516,"(759514.2248459581, 5791111.9975450495)","(-72.04486678869252, -37.99054995678612)",2020-03-07,08:00,62.7723,13.413,1.8242
201,-15.555599999999998,0.0024809999999999997,"(665206.5169449629, 5797142.8034312455)","(-73.119466724585, -37.95830829042274)",2017-02-21,21:00,62.0793,18.7677,7.71295
202,-8.888900000000007,0.005429,"(691477.4507202903, 5837783.70857122)","(-72.83133415393446, -37.587107293822875)",2017-02-04,15:00,74.6109,8.79678,2.90615
203,-27.7778,0.001325,"(684420.2190661401, 5853642.272555703)","(-72.91519405135054, -37.4457002046905)",2017-12-22,12:00,49.3018,8.33438,7.8730199999999995
204,-21.111099999999993,0.009777,"(702016.2491669405, 5843828.31394037)","(-72.71372190172491, -37.53041447445311)",2020-03-13,13:00,85.1979,10.5221,5.786919999999999
205,0.0,0.002134,"(736978.3977634069, 5898712.986392086)","(-72.33589735148836, -37.02790381240405)",2016-01-13,17:00,49.5423,14.3402,1.9049599999999998
206,0.0,0.0024809999999999997,"(754094.5348691494, 5887939.997364966)","(-72.1400458323525, -37.12041964890865)",2020-02-26,20:00,17.4464,20.1093,1.26062
207,-5.555599999999998,0.005429,"(732323.4678143426, 5819612.135349855)","(-72.36333737125186, -37.741319707640095)",2016-02-21,17:00,3.8041099999999997,19.9086,2.74468
208,52.2222,0.0016719999999999999,"(723468.5603683091, 5874611.622833953)","(-72.48044514736276, -37.248260661787185)",2018-12-30,14:00,10.8108,10.6464,5.48326
209,-27.7778,0.0016719999999999999,"(697730.5677131012, 5828170.97751808)","(-72.75795981517533, -37.67236276071235)",2017-03-03,09:00,28.5601,10.3087,10.8811
210,-46.6667,0.0025960000000000002,"(652498.5799611566, 5805752.377266451)","(-73.26587934544035, -37.88296876116836)",2019-01-01,14:00,72.5766,7.957910000000001,2.37203
211,-85.5556,0.004342,"(798692.9137927801, 6087104.075120868)","(-71.71468440450259, -35.31469523571742)",2016-01-04,14:00,72.3864,15.3847,1.7043
212,12.2222,0.0016719999999999999,"(703328.111840803, 5826608.510620974)","(-72.69410079168108, -37.68521116083069)",2019-01-15,08:00,56.0318,13.3847,1.29978
213,25.5556,0.0016719999999999999,"(700940.0849274831, 5875362.155418521)","(-72.73445943532542, -37.24663228906676)",2018-03-11,18:00,76.2252,10.0375,5.66392
214,88.0,0.004342,"(769298.551449268, 5790185.905583899)","(-71.93324795130896, -37.99603381105963)",2017-12-28,21:00,60.2306,17.340999999999998,4.5195300000000005
215,0.0,0.004342,"(737900.0988562503, 5757396.629710002)","(-72.27946739198775, -38.2999988537998)",2018-02-19,07:00,66.3369,11.4733,3.50409
216,-41.1111,0.0016719999999999999,"(705043.3566262216, 5858683.054055538)","(-72.68362193663825, -37.39595981380344)",2019-01-05,10:00,13.4898,18.9469,6.7065600000000005
217,4.44444,0.0025960000000000002,"(727433.589829492, 5836079.040658221)","(-72.4239143751265, -37.594275454372536)",2016-02-16,10:00,58.599,14.9923,3.7877400000000003
218,54.4444,0.006516,"(727232.7448633768, 6045319.123281015)","(-72.48819363277663, -35.70989683422063)",2015-12-25,14:00,11.1066,17.2787,4.1565
219,6.66667,0.009777,"(703033.3873917289, 5837726.186862304)","(-72.70052999020054, -37.58514873963724)",2017-01-25,07:00,14.8838,19.7255,16.5059
220,11.1111,0.0016719999999999999,"(642104.7753462167, 5763954.175510849)","(-73.37571794789521, -38.261217632313794)",2018-02-09,05:00,76.9945,4.83633,8.64457
221,32.2222,0.001325,"(767051.0262515063, 5784496.987540557)","(-71.956690367489, -38.047899194409325)",2016-01-17,14:00,19.9169,15.3871,5.06341
222,-3.333299999999994,0.001325,"(680146.2284689723, 5853947.545356309)","(-72.96355632873004, -37.44379255154575)",2016-03-17,17:00,99.9156,7.58438,7.75845
223,2.22222,0.005429,"(733913.264200487, 5836074.909844516)","(-72.35059026288006, -37.592688438051084)",2017-01-02,12:00,39.3751,12.0495,1.9903
224,-4.444400000000002,0.005973,"(705052.1226485443, 6018542.344137402)","(-72.726318698845, -35.95599804336965)",2017-02-09,17:00,28.3124,12.2172,4.88074
225,-5.555599999999998,0.002712,"(742052.4585369047, 5888321.522048369)","(-72.27556518321188, -37.12017578567615)",2019-02-24,16:00,8.14242,13.3495,6.81137
226,-6.666700000000006,0.0032549999999999996,"(789321.1990382615, 5902546.85559239)","(-71.74971645026396, -36.97873919261668)",2017-01-19,05:00,13.5547,20.5524,5.09922
227,2.22222,0.0017870000000000002,"(658643.5541445292, 5618266.908206957)","(-73.15304722681351, -39.570637200572)",2019-03-19,11:00,57.5573,0.593164,12.4929
228,13.3333,0.009777,"(701070.5909639285, 5833284.30677308)","(-72.72152306793924, -37.62558479950907)",2018-02-07,20:00,54.7972,15.1288,3.1575900000000003
229,16.6667,0.0032549999999999996,"(734508.2629763485, 5903278.293296061)","(-72.36505997930264, -36.98741391068513)",2016-02-16,05:00,55.3279,17.6144,2.6124400000000003
230,13.3333,0.013174000000000002,"(764159.6360828422, 5786857.486677202)","(-71.99046882478538, -38.027501915475185)",2016-02-11,07:00,66.3687,13.5558,7.8114300000000005
231,21.1111,0.0037990000000000003,"(746375.8026075986, 5973161.364022424)","(-72.25431845598106, -36.35512043833521)",2019-12-23,19:00,56.2796,18.4159,5.77208
232,-56.6667,0.0032549999999999996,"(778431.4094010228, 5882674.742462039)","(-71.86452276218279, -37.16088973081094)",2017-02-27,21:00,91.4378,15.8278,4.889480000000001
233,-2.222200000000001,0.005973,"(755555.4149075209, 5796060.751708929)","(-72.09165181150786, -37.947128379989536)",2015-12-22,08:00,94.2121,6.0597199999999996,5.982130000000001
234,-5.555599999999998,0.005429,"(746207.2222764583, 5826790.417087717)","(-72.20836320876529, -37.67306778879775)",2019-02-03,16:00,30.4498,22.7128,3.50494
235,0.0,0.002712,"(799026.8865186578, 6079017.968565232)","(-71.70806095132859, -35.38738661653099)",2017-02-27,20:00,78.3875,16.9018,4.09868
236,-54.4444,0.0037990000000000003,"(689100.3121116511, 5907006.087887349)","(-72.87584122853251, -36.9640611132855)",2020-02-17,20:00,64.2044,9.89175,4.86246
237,-21.111099999999993,0.0032549999999999996,"(737187.3823613788, 5684129.770758775)","(-72.2626267610773, -38.95971489038386)",2019-12-23,16:00,97.8112,10.8905,3.3411199999999996
238,8.88889,0.0032549999999999996,"(757663.4695465558, 6016532.775642947)","(-72.14288063518083, -35.96163069046024)",2016-03-11,19:00,38.6285,18.6286,0.650378
239,-52.2222,0.005973,"(667324.0482528477, 5835291.7153559495)","(-73.10417773487178, -37.614265320906014)",2018-02-05,09:00,2.9744200000000003,25.0363,9.7674
240,6.66667,0.013174000000000002,"(772112.8013913217, 6062386.856610824)","(-71.99840970684572, -35.54484763015589)",2017-01-07,12:00,26.5927,16.0578,4.55112
241,11.1111,0.0024809999999999997,"(772394.9576260841, 5845593.193664582)","(-71.91879756298937, -37.496436178154795)",2018-02-24,19:00,79.8105,14.8632,2.4271700000000003
242,0.0,0.006516,"(756733.042500022, 5806485.892542704)","(-72.08197635378667, -37.85295640463233)",2019-02-16,17:00,93.8451,14.6137,1.55215
243,0.0,0.005973,"(770211.9875985226, 5900503.908282454)","(-71.96337699928453, -37.002810994271435)",2019-01-10,08:00,48.6813,8.36782,4.97668
244,-62.2222,0.0032549999999999996,"(667186.6468494977, 5759307.038664301)","(-73.08806631538224, -38.298758960661985)",2017-03-09,17:00,86.1394,4.94937,10.6663
245,4.44444,0.0025960000000000002,"(752204.6654246894, 5782516.547974013)","(-72.12497929374145, -38.069983073746116)",2018-01-19,22:00,57.8615,20.2392,9.82554
246,13.3333,0.0024809999999999997,"(761856.7113893331, 5785888.137137712)","(-72.01631857921544, -38.03689504906305)",2018-02-23,12:00,69.9089,13.8627,3.81294
247,26.6667,0.0037990000000000003,"(712013.2860228091, 5801113.546687271)","(-72.58822485797437, -37.912832674845596)",2019-01-04,15:00,16.0962,19.9369,9.708860000000001
248,8.88889,0.0024809999999999997,"(717462.6543874524, 5859239.8404227765)","(-72.54359918613926, -37.38811479474127)",2018-02-27,14:00,72.7807,13.6671,1.26606
249,0.0,0.005973,"(761716.4803750642, 5803904.72932143)","(-72.02446939130195, -37.87477258513572)",2017-03-12,09:00,10.099,10.8039,10.445
250,-5.555599999999998,0.0016719999999999999,"(697150.5091693521, 5465764.760479771)","(-72.65817932783412, -40.93547847429335)",2019-03-07,21:00,73.169,5.84585,6.22555
251,0.0,0.0025960000000000002,"(764715.5214046857, 5689814.32097641)","(-71.94751911270625, -38.9006816645658)",2016-02-14,16:00,79.0566,9.26455,3.95545
252,8.88889,0.0016719999999999999,"(760002.077959453, 5879821.740751271)","(-72.07081128310192, -37.191881341539336)",2019-12-25,07:00,3.9106099999999997,10.6466,9.79487
253,17.7778,0.0037990000000000003,"(781073.5418524585, 5885218.58304655)","(-71.83576534427009, -37.137203474937934)",2020-03-09,07:00,5.222919999999999,19.0954,2.0287900000000003
254,-12.2222,0.0016719999999999999,"(726907.2491182915, 5804303.38164035)","(-72.41995360380514, -37.880519063727704)",2019-02-20,21:00,75.1612,14.9301,5.4410300000000005
255,17.7778,0.0032549999999999996,"(644384.7795965837, 5763041.991273132)","(-73.3494810288694, -38.26907169302795)",2016-12-23,11:00,51.2444,7.96157,5.92475
256,35.5556,0.0016719999999999999,"(696609.7125609417, 5881346.954270392)","(-72.7848271584638, -37.19364909469018)",2017-03-07,15:00,11.8499,16.3334,3.4064900000000002
257,-5.555599999999998,0.005429,"(716306.5097167223, 5810720.858435185)","(-72.54230494369449, -37.82531029788151)",2016-02-28,12:00,7.769419999999999,14.1271,3.76539
258,21.1111,0.006516,"(664868.2882286308, 5837684.431184512)","(-73.13252755040017, -37.593153711649414)",2018-02-28,09:00,73.1377,14.1107,1.5032
259,-45.5556,0.006516,"(652064.6394574994, 5821208.840016003)","(-73.27405745392213, -37.74379283961293)",2017-01-11,15:00,10.9164,14.9191,4.04052
260,4.44444,0.004342,"(796762.8799677249, 5967846.949359357)","(-71.69153665516261, -36.388738839687456)",2019-02-11,18:00,74.8599,12.6344,2.23461
261,35.5556,0.009777,"(684353.7773663021, 5838109.347804394)","(-72.9120485094111, -37.58562865474104)",2017-02-16,05:00,56.3726,15.3234,4.731330000000001
262,4.44444,0.0037990000000000003,"(784749.5716079278, 5819079.833677107)","(-71.76892848888373, -37.73130864638295)",2016-01-30,11:00,27.3658,18.5492,5.017530000000001
263,-21.111099999999993,0.005429,"(714674.6000466167, 5807906.858437603)","(-72.55999628004703, -37.85103559610959)",2020-03-08,11:00,2.23897,16.0968,2.02785
264,-5.555599999999998,0.001556,"(771544.7330958255, 5816931.062144043)","(-71.91775816473428, -37.75465850062615)",2016-02-10,11:00,41.2881,18.6281,4.1477
265,-95.55556,0.0025960000000000002,"(633981.6717287427, 5735158.02874198)","(-73.46305191179651, -38.521892115597005)",2020-02-29,11:00,21.0345,22.0473,5.09215
266,2.22222,0.002134,"(696347.283091306, 5821165.800440641)","(-72.77174488938836, -37.735752129123846)",2017-12-22,09:00,51.4393,8.22451,8.25484
267,17.7778,0.0025960000000000002,"(730162.1178452586, 6082956.294088346)","(-72.46653164097039, -35.370190289371656)",2016-03-13,05:00,38.3724,17.0634,2.6318900000000003
268,30.0,0.004342,"(662804.4591626397, 5753465.845400436)","(-73.13680897378289, -38.3521801904194)",2018-02-11,08:00,10.3846,11.9567,11.4112
269,-12.2222,0.005429,"(715078.0125101461, 5807647.244983659)","(-72.55533766530215, -37.85327831599023)",2020-01-12,08:00,8.15249,21.1295,3.4373199999999997
270,52.2222,0.0025960000000000002,"(670495.3373499435, 5841171.001235478)","(-73.06963355271002, -37.56071973237074)",2016-02-09,06:00,20.451,17.1579,7.49292
271,4.44444,0.005429,"(755891.5957119231, 5772760.51601953)","(-72.07950209416022, -38.156761941260655)",2019-12-30,20:00,53.5441,14.7714,7.31159
272,-1.1110999999999933,0.002134,"(643573.4466706753, 5764654.34372987)","(-73.3590790192947, -38.25467642375727)",2020-03-10,11:00,32.223,16.7758,1.8477400000000002
273,17.7778,0.005429,"(769416.3916569573, 5795096.60052836)","(-71.93374856540248, -37.951802591455)",2018-01-14,09:00,39.9896,17.6146,1.90887
274,-5.555599999999998,0.004342,"(728872.7712458427, 5831392.559511899)","(-72.4061619925434, -37.63611682085282)",2019-03-04,12:00,77.535,6.402,3.90735
275,3.33333,0.00869,"(778130.5510349284, 5831739.633772219)","(-71.84875640675743, -37.619408064659815)",2017-02-01,20:00,35.954,18.4525,2.05377
276,7.77778,0.013174000000000002,"(676775.3567477069, 5737671.55851672)","(-72.97303669401799, -38.491784217734065)",2020-01-20,22:00,17.3754,18.1242,4.36316
277,-5.555599999999998,0.005429,"(756678.285791546, 5761886.428519325)","(-72.0666059088417, -38.254413472455184)",2018-01-30,20:00,53.2951,12.8222,8.517339999999999
278,-5.555599999999998,0.013174000000000002,"(751522.3934535492, 5730805.782619833)","(-72.1143522116258, -38.535624195033684)",2017-01-22,14:00,23.0646,17.7003,7.096189999999999
279,-10.0,0.0025960000000000002,"(766564.3932355285, 6048298.284279866)","(-72.05488967432436, -35.673217112228286)",2018-02-01,05:00,28.9041,23.5548,1.58644
280,23.3333,0.0016719999999999999,"(682700.6692344155, 5828985.001448364)","(-72.9284793142862, -37.66814650993723)",2017-03-11,08:00,70.3491,5.88589,6.41796
281,-51.1111,0.0025960000000000002,"(658381.8257785374, 5792536.443744877)","(-73.19609970097909, -38.0010204292465)",2016-12-22,10:00,31.4914,6.14907,11.8025
282,-4.444400000000002,0.0025960000000000002,"(735095.0284109588, 5903988.694875567)","(-72.35869474838931, -36.9808703711995)",2019-02-18,22:00,60.5049,17.0407,0.733638
283,-18.888900000000007,0.001325,"(647549.3966905628, 5796376.079262737)","(-73.32021472594063, -37.96825656045549)",2015-12-23,06:00,90.5626,3.4232400000000003,5.3737
